id,name,officialAllergenStatus,sourceFamily,parserProfile,totalItemCount,officialItemCount,officialCoverageRatio,directAverageAllergenCount,crossContactAverageAllergenCount,directItemWithAnyCount,directItemWithAnyRatio,crossContactItemWithAnyCount,crossContactItemWithAnyRatio,officialEvidenceBucket,officialFullMatrixOrApiCount,officialIngredientDisclosureCount,officialProductSectionCount,officialGlobalCrossContactNoteCount,suspiciousOfficialParserFragmentCount,dominantDirectAllergenSet,dominantDirectAllergenSetCount,dominantDirectAllergenSetRatio,dominantCrossContactSet,dominantCrossContactSetCount,dominantCrossContactSetRatio,suspiciousRowCount,classifications,remediationBucket,reviewNote,sourceUrls,evidenceSnippets
dig,DIG,extracted,generic-website,generic-website,39,10,0.256,0,0,0,0,0,0,official-disclosure-only,0,10,0,0,0,,0,0,,0,0,0,,none,,https://www.diginn.com/ | https://www.diginn.com/nutrition/ | https://storyblok.pleinaircdn.com/f/274373/x/8ba9844159/dig-nutrition.pdf | https://www.diginn.com/menu/ | https://storyblok.pleinaircdn.com/f/274373/x/c1ccc76cb6/ingredient-list-summer-2026.pdf,"Mains Serving Size (oz) Calories Total Fat (g) Saturated Fat (g) Trans Fat (g) Cholesterol (mg) Sodium (mg) Carbs (g) Fiber (g) Sugar (g) Protein (g) | Lemon juice, cashews, coconut aminos, garlic, dijon mustard, sea salt, black pepper, red wine vinegar, canola oil, water Contains: Tree nuts (cashew) | Charred Chicken | Charred Chicken (skinless chicken thigh, charred chicken marinade [olive oil, yellow onion, sea salt, water, coriander, mustard seed, lemon, onion powder, smoked sweet paprika, fennel seed]), Brown Rice (brown rice [brow | Skinless chicken thigh, charred chicken marinade (olive oil, yellow onion, sea salt, water, coriander, mustard seed, lemon, onion powder, smoked sweet paprika, fennel seed)"
replacement-bonchon-navy-yard-washington-dc,Bonchon Navy Yard,extracted,generic-website,generic-website,53,12,0.226,0,0,0,0,0,0,official-disclosure-only,0,12,0,0,0,,0,0,,0,0,0,,none,,https://restaurants.bonchon.com/locations/dc/washington-dc/1015-half-st-se | https://order.bonchon.com/api/vendors/dc-washington-dc-half-st-se-2,"One traditional soft and fluffy Korean donut coated with cinnamon and sugar on the outside, served with a sweet cream dipping sauce. | Two traditional soft and fluffy Korean donuts coated with cinnamon and sugar on the outside, served with a sweet cream dipping sauce. | Three steamed buns with cucumbers, coleslaw, spicy mayo and katsu sauce. Your choice of Pork Belly, Fried Chicken, or Bulgogi. (*Contains sesame seeds or sesame seed oil.) | Steamed rice topped with scrambled egg, lettuce, carrots, sauteed onions, spinach and mushrooms. (Contains sesame seeds or sesame seed oil.)"
replacement-pearl-dive-oyster-palace-washington-dc,Pearl Dive Oyster Palace,not-found,generic-website,generic-website,45,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://pearldivedc.com/ | https://pearldivedc.com/menu/ | https://pearldivedc.com/brunch/ | https://pearldivedc.com/wp-content/uploads/2026/04/01-Dinpg1.3.26-2.pdf | https://pearldivedc.com/wp-content/uploads/2026/04/02-Dinpg2.3.16.pdf | https://pearldivedc.com/wp-content/uploads/2026/04/03-PD-dessert-3.2026.pdf | https://pearldivedc.com/wp-content/uploads/2026/04/Spring-2026.pdf,"2 Eggs, Bacon OR Boudin Sausage, Cayenne Grits OR Potato Hash, Addies Roll OR Biscuit *sub maple chicken sausage patties +$2 | Toasted Banana Bread Pudding topped with Bananas, Rum Butterscotch, Salt Roasted Pecans & Whipped Cream | ADDIES - Garlic, Shallot, Tomato, Chicken Stock, Butter, Lemon, Chili Flakes, Grilled Baguette A la Gato - Saffron Cream, Gumbo Stock, Tomato, Chili Flakes, Grilled Baguette 17 | Addies - Garlic, Shallot, Tomato, Chicken Stock, Butter, Lemon, Chili Flake, Grilled Baguette A la Gato - Saffron Cream, Gumbo Stock, Grilled Baguette **Consuming raw or undercooked food may lead to food borne illness**  | Black Coffee"
replacement-glenwood-s-stanford-grill-columbia-columbia-md,Glenwood's (Stanford Grill - Columbia),not-found,generic-website,generic-website,59,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://glenwoodsdining.com/columbia/ | https://glenwoodsdining.com/brunch-menu-columbia/ | https://glenwoodsdining.com/columbia/colulmbia-menu/ | https://glenwoodsdining.com/gluten-free-menu/ | https://glenwoodsdining.com/order-online/ | https://order.toasttab.com/online/glenwood-s-columbia-10500-little-patuxent-parkway-suite-770 | https://glenwoodsdining.com/locations/ | https://places.singleplatform.com/stanford-grill/menu | https://places.singleplatform.com/stanford-kitchen/menu | https://order.toasttab.com/online/glenwood-s-owings-mills-10997-owings-mills-blvd,"Grilled Angus beef, Monterey Jack and cheddar cheese, lettuce, tomato, onions, bread & butter pickles, mustard, and mayonnaise | Grilled Angus beef topped with Monterey Jack and cheddar cheese, lettuce, tomato, onions, bread & butter pickles, mustard, and mayonnaise on a toasted sesame bun. Served with French fries | Bacon Mac & Cheese | Slow cooked and fall-off-the-bone tender, with mashed potatoes and coleslaw | Slow cooked and fall-off-the-bone tender. Served with French fries and coleslaw"
replacement-teaism-penn-quarter-washington-dc,Teaism Penn Quarter,extracted,generic-website,generic-website,74,29,0.392,1.414,0,27,0.931,0,0,official-disclosure-only,0,29,0,0,0,gluten,9,0.31,,29,1,0,,none,,https://www.teaism.com/ | https://www.teaism.com/menu/PQ_Menu_June_2026.pdf | https://www.teaism.com/menu/Dupont_Menu_June_2026.pdf | https://www.teaism.com/menu/LP_menu_June_2026.pdf | https://www.teaism.com/menu/Tea_Menu_October_2025.pdf | https://www.teaism.com/menu/dietary_info_050826.pdf | https://www.teaism.com/locations/,Y N Y Y Y modify N Y Y gluten - substitute rice for flatbread | N N Y Y Y modify N Y Y gluten - substitute rice for flatbread/ALERT - pork casing | N N Y Y Y modify N Y Y gluten - substitute rice for flatbread | Y N Y Y Y modify N modify modify gluten - sub rice for ciabatta roll / soy - no slaw / sesame - no slaw | N N Y Y Y modify N modify modify gluten - sub rice for ciabatta roll / soy - no slaw / sesame - no slaw / ALERT PORK casing
replacement-villa-yara-washington-dc,Villa Yara,not-found,generic-website,generic-website,76,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://villayaradc.com/ | https://villayaradc.com/menu/ | https://order.toasttab.com/online/villa-yara-2815-m-st-nw | https://villayaradc.com/wp-content/uploads/2026/06/VY-Brunch-Menu-001.pdf | https://villayaradc.com/wp-content/uploads/2026/06/VY-lunch-Menu-002.pdf,"baz | Charred Eggplant, Tahini, Lemon, Garlic (vg) | Grape leaves, rice, tomato, parsley | chicken skewers, Lebanese farmer’s salad and lemon potato Lamb Chops Charcoal-grilled lamb chops, | Chicken Tawook"
replacement-circa-at-navy-yard-washington-dc,CIRCA at Navy Yard,not-found,generic-website,generic-website,95,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://www.circabistros.com/location/navy-yard/ | https://images.getbento.com/accounts/171bed38598ba1bdc6e5507cc27db6c9/media/8LlZGe2IS9awY0d8Nxp1_CIRCA%20-%20DC%20-%20SPRING%202026%20-%20LUNCH.pdf | https://images.getbento.com/accounts/171bed38598ba1bdc6e5507cc27db6c9/media/QAR2X9XTetPv1HcMnTwW_CIRCA%20-%20DC%20-%20WINTER%202026%20-%20DINNER.pdf | https://images.getbento.com/accounts/171bed38598ba1bdc6e5507cc27db6c9/media/70deeLsnRbSxt4fm1O4M_CIRCA%20-%20NAVY%20YARD%20-%20SPRING%202026%20-%20CORE%20BWL.pdf | https://images.getbento.com/accounts/171bed38598ba1bdc6e5507cc27db6c9/media/xUzsXIYFTWn43VznZJt3_CIRCA%20-%20DC%20-%20SPRING%202026%20-%20BRUNCH.pdf,"french toast, two eggs any style, bacon, home fries | $7 | avocados, marinated tomatoes, poached eggs, sautéed onions, chili oil, feta, micro cilantro, Italian rustico | barbecue sauce, slow roasted chicken, red onion, bacon, mozzarella | powdered sugar, raspberry coulis, caramel sauce"
replacement-planta-washington-dc-washington-dc,PLANTA Washington DC,extracted,generic-website,generic-website,115,2,0.017,0,0,0,0,0,0,official-disclosure-only,0,1,1,0,0,,0,0,,0,0,0,low-official-coverage:official-disclosure-only,low-official-coverage:official-disclosure-only,Only item-level official disclosure text was found for a small subset of items; preserve those rows but do not treat this as a complete official matrix.,https://www.plantarestaurants.com/washington-dc-location/ | https://media-cdn.getbento.com/accounts/0dd435255ed47ef59b07b494968680e4/media/uEWyYPOSp6mmasv0Kafp_New%20York_PQDC_ALLDAY%20SUMMER%20MENU_5_26_26_DIGITAL.pdf | https://media-cdn.getbento.com/accounts/0dd435255ed47ef59b07b494968680e4/media/hGELj18xQ4aA2UE98TWY_BRUNCH_New%20York_DC_Chicago3_27_26_DIGTIAL.pdf | https://media-cdn.getbento.com/accounts/0dd435255ed47ef59b07b494968680e4/media/kDMtlBCcQFapFyMnlNU8_DESSERT%20MENU_New%20york_MDR_Chicago_DC_5_27_26_DIGITAL%20copy.pdf | https://www.plantarestaurants.com/event/plant-power-lunch/ | https://order.toasttab.com/online/planta-nyc | https://order.toasttab.com/online/planta-marina-del-rey | https://order.toasttab.com/online/planta-dc-llc-1200-new-hampshire-ave-nw | https://order.toasttab.com/online/planta-dc-4910-elm-street,"caviar, sour cream, chives | 1,000 LAYER CRISPY POTATOES | ginger, citrus soy | 2 Pieces. Ginger, citrus soy (contains soy)"
replacement-cafe-riggs-washington-dc,Café Riggs,not-found,generic-website,generic-website,45,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://www.riggsdc.com/eat-drink/cafe-riggs/ | https://www.riggsdc.com/cafe-riggs-menus/ | https://www.riggsdc.com/experiences/brunch-at-cafe-riggs/,"Additions: Egg +3 | Roast Beef, Gruyère, Baguette, Jus, Fries | Recovered from the reviewed launch repository after shared classifier tightening confirmed this row is a menu item. | Additions: Chicken +13 | Shrimp +16 | Salmon +17 | Hanger Steak* +20 | Crab Cake +22 | Join us at the Bar at Café Riggs from 3-6PM Sunday through Thursday for a selection of small bites and signature cocktails. Read More"
replacement-pho-viet-restaurant-washington-dc,Pho Viet Restaurant,not-found,generic-website,generic-website,22,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://www.phovietwdc.com/ | https://www.phovietwdc.com/menu | https://www.phovietwdc.com/menu/appetizers | https://www.phovietwdc.com/menu/beverages | https://www.phovietwdc.com/menu/ph%E1%BB%9F-noodle-soup | https://www.phovietwdc.com/menu/rice-plates | https://www.phovietwdc.com/menu/special-plates | https://www.phovietwdc.com/menu/vermicelli-bowls,"Your choices of Meat, Chicken, Shrimp, or Vegetable are based on any number of phở (11 - 23) above. | Egg noodle combined with Shrimp, Chicken, | 32. Grilled Honey Lemongrass Pork | 34. Grilled Shrimp & Honey Lemongrass Pork | 38. Lemongrass Fried Tofu"
replacement-la-tomate-washington-dc,La Tomate,not-found,generic-website,generic-website,96,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://www.latomatebistro.com/ | https://media-cdn.getbento.com/accounts/d776b01e4c44aea7ba82885e3a6f666e/media/jwkk4XcQQmyr5PRdvWBH_mothers%20day%20%20menu.pdf | https://media-cdn.getbento.com/accounts/d776b01e4c44aea7ba82885e3a6f666e/media/T4cI0DgyT9mwBYwtwagb_LUNCH%20PRE-SET.pdf | https://www.latomatebistro.com/menu/ | https://www.latomatebistro.com/brunch/ | https://www.latomatebistro.com/news-item/christmas-eve-menu/ | https://www.latomatebistro.com/news-item/join-us-for-valentines-dinner/ | https://www.latomatebistro.com/news-item/join-us-for-thanksgiving-dinner/ | https://www.latomatebistro.com/news-item/our-autumn-pasta-special/ | https://www.latomatebistro.com/brunch/latomatebistro.com,"Vanilla gelato & espresso | Lamb chops, served w/ sliced mixed grilled vegetables sauteed w/ onions, fingerling potatoes, red pepper coulis, oregano & black garlic mayo | Lamb chops, served over grilled & sliced mixed vegetables sauteed w/ onions, fingerling potatoes, red pepper coulis, black garlic mayo | Risotto rice balls flavored w/ saffron & stuffed w/ smoked cheese | Aquarello rice ball w/ saffron, lemon zest, rosemary & smoked Provolone cheese, served w/ spinach & red bell pepper coulis"
replacement-peacock-cafe-washington-dc,Peacock Café,not-found,generic-website,generic-website,40,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://www.peacockcafe.com/ | https://www.peacockcafe.com/lunch/ | https://www.peacockcafe.com/brunch-best-brunch-near-me-peacock-cafe-menu/ | https://www.peacockcafe.com/dinner/ | https://www.peacockcafe.com/kids-menu/ | https://www.peacockcafe.com/desserts/ | https://www.peacockcafe.com/why-everyone-is-talking-about-the-best-brunch-in-georgetown-and-you-should-too/ | https://www.peacockcafe.com/about-us/ | https://www.peacockcafe.com/category/food/ | https://www.peacockcafe.com/category/food/page/2/,"← Newer Posts | To introduce Obama, University of Maryland student Ashley Azmoodeh spoke about her own family’s connection to the holiday and its importance. “The most memorable celebration from my childhood, one that we continue to cel | 100% ground chuck, LTO, Peacock fries. selection of: cheddar, provolone, Swiss, or muenster | 100% ground chuck, LTO, Peacock fries selection of: cheddar, provolone, swiss, or muenster | Nowruz at the White House was designed as a celebration of diversity and global connections. Guests, including local leaders in business, education, government and entertainment, packed the East Room. Keeping with the lo"
replacement-kookoo-restaurant-and-lounge-washington-dc,Kookoo Restaurant and Lounge,not-found,generic-website,generic-website,83,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://kookoodc.com/ | https://tmt.spotapps.co/ordering-menu/?spot_id=314236 | https://kookoodc.com/washington-dc-columbia-heights-kookoo-food-menu | https://order.toasttab.com/online/kookoo?diningOption=takeout&rwg_token=AJKvS9U_ck03aOM8DGzOoyWNK15l26IjKfCLaRS5KScdKgWfKxO6yPuD6tnbHsExfhNC2z2UmYgKHApErbQu1UBjpwl0PynLdA%3D%3D | https://kookoodc.com/779840 | https://kookoodc.com/779837,Persian Lentil Soup | Addasi (Persian Lentil Soup) | delicious wings in a pomegranate sauce | We specialize in tailoring events for all occasions. | steamed Basmati rice with fava beans and fresh dill
replacement-gatsby-washington-dc,GATSBY,not-found,generic-website,generic-website,90,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://gatsbyrestaurant.com/ | https://gatsbyrestaurant.com/wp-content/uploads/sites/5/2026/01/Gatsby-Brunch-1.19.26_web.pdf | https://gatsbyrestaurant.com/wp-content/uploads/sites/5/2026/01/Gatsby-Lunch-1.19.26_web.pdf | https://gatsbyrestaurant.com/wp-content/uploads/sites/5/2026/01/Gatsby-Dinner-1.19.26_web.pdf | https://gatsbyrestaurant.com/wp-content/uploads/sites/5/2024/08/Gatsby-Dessert-1up-8.7.24.pdf | https://gatsbyrestaurant.com/wp-content/uploads/sites/5/2025/07/Gatsby-Dinner-7.5.25.pdf | https://order.toasttab.com/online/the-gatsby-1201-half-street-se,"Potato-Filled Dumplings, Homemade Applesauce, Sour Cream | ADAM'S MATZO BALL CHICKEN SOUP | ARLENE'S SALAD | Iceberg, Cheddar, Egg, Cherry Tomatoes, Red Onion, Cucumber, Red Wine Vinaigrette ADD TUNA SALAD +7.99 | ADD CHICKEN SALAD +6.99 | salsa, sour cream, tortilla chips"
replacement-cafe-berlin-on-capitol-hill-washington-dc,Café Berlin on Capitol Hill,not-found,generic-website,generic-website,29,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://www.cafeberlin-dc.com/ | https://www.cafeberlin-dc.com/menus/,"Pink lady apples and golden raisins baked to order, house-made vanilla ice cream. (Limited availability — must be ordered with your entrée.) | Two Bavarian pretzels, trio of house mustards or Obatzter — Camembert, brown butter, toasted caraway, smoked paprika — or both. | Crispy branzino, green papaya salad, lemon risotto. | Cheese spätzle (Käsespätzle) | Chicken breast, pounded thin, breaded, pan-fried, mushroom-bacon cream gravy, spätzle."
replacement-grillmarx-columbia-steakhouse-and-raw-bar-columbia-md,GrillMarx Columbia Steakhouse & Raw Bar,extracted,generic-website,generic-website,141,39,0.277,2.385,0,39,1,0,0,official-disclosure-only,0,39,0,0,0,milk | soy,6,0.154,,39,1,0,,none,,https://www.gmxcolumbia.com/menus/desserts/ | https://www.gmxcolumbia.com/menus/brunch/ | https://www.gmxcolumbia.com/menus/ | https://www.gmxcolumbia.com/menus/seasonal/ | https://www.gmxcolumbia.com/ | https://www.gmxcolumbia.com/menus/appetizers/ | https://www.gmxcolumbia.com/menus/steaks-entrees/ | https://www.gmxcolumbia.com/menus/burgers-sandwiches/ | https://www.gmxcolumbia.com/menus/salads/ | https://www.gmxcolumbia.com/menus/gluten-free-menu/,"FRENCH TOAST18 | 4 oz. Crab Cake | 4 oz. Crab Cake +MKT | Sushi Grade Tuna, Brown Rice, Pickled Ginger, Cucumber, Wonton Crisps, Lemon-Wasabi Dressing | Ahi Tuna Poke"
replacement-barrel-washington-dc,Barrel,not-found,generic-website,generic-website,43,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://barreldc.com/ | https://barreldc.com/washington-capitol-hill-eastern-market-metro-shakespeare-theatre-national-mall-barrel-food-menu | https://barreldc.com/washington-capitol-hill-eastern-market-metro-shakespeare-theatre-national-mall-barrel-food-menu?menu_id=956670 | https://barreldc.com/washington-capitol-hill-eastern-market-metro-shakespeare-theatre-national-mall-barrel-food-menu?menu_id=956681 | https://barreldc.com/washington-capitol-hill-eastern-market-metro-shakespeare-theatre-national-mall-barrel-food-menu?menu_id=956682,1⁄2 Waffle | Potato Hash +
replacement-elle-washington-dc,Ellē,not-found,generic-website,generic-website,13,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://www.eatatelle.com/ | https://www.eatatelle.com/cake-menu | https://www.eatatelle.com/dinner | https://www.eatatelle.com/menu | https://order.toasttab.com/online/eatatelle,"Baby Greens Salad | house vinaigrette, cucumber, cherry tomato | Beet Cured Salmon | orange horseradish jam, onion, dill, cream cheese Choice of Bagel, Tartine, or Potato Roll. | Breakfast Sandwich"
replacement-lillies-italian-restaurant-and-bar-washington-dc,LiLLiES Italian Restaurant & Bar,not-found,generic-website,generic-website,85,0,0,0,0,0,0,0,0,source-found-unparsed,0,0,0,0,0,,0,0,,0,0,0,,none,,https://www.lilliesrestaurant.com/ | https://www.lilliesrestaurant.com/brunch | https://www.lilliesrestaurant.com/lunch | https://www.lilliesrestaurant.com/menu,"toasted multigrain bread topped with creamy avocado, arugula, cherry tomatoes, caramelized red onions, and crumbled feta cheese | creamy yogurt layered with fresh seasonal fruits, crunchy granola, and a drizzle of honey | tomatoes, kalamata olives, parmesan, basil, olive oil | garlic and parmesan spread | roasted red pepper hummus, carrot and celery sticks, served with pita bread"
